subsr,name,count_s,count_id,score
64154000,최강 배달꾼,232,853,0.2719812426729191
64154000,사랑의 불시착,94,853,0.11019929660023446
64154000,응답하라 1988,75,853,0.08792497069167643
64154000,경이로운 소문,68,853,0.07971864009378664
64154000,경이로운 소문2: 카운터 펀치,52,853,0.06096131301289566
64154000,야인시대,44,853,0.05158264947245018
64154000,응답하라1994,33,853,0.038686987104337635
64154000,골 때리는 그녀들,31,853,0.03634232121922626
64154000,명불허전,23,853,0.026963657678780773
64154000,스토브리그,21,853,0.0246189917936694
64154000,삼시세끼 바다목장편,21,853,0.0246189917936694
64154000,슬기로운 감빵생활,20,853,0.023446658851113716
64154000,38 사기동대,17,853,0.01992966002344666
64154000,놀면 뭐하니?,14,853,0.016412661195779603
64154000,런닝맨,13,853,0.015240328253223915
64154000,삼시세끼 어촌편 3,11,853,0.012895662368112544
64154000,이장과 군수,10,853,0.011723329425556858
64154000,신서유기 시즌7,9,853,0.010550996483001172
64154000,귀신이산다,7,853,0.008206330597889801
64154000,히말라야,7,853,0.008206330597889801
64154000,플레이어,6,853,0.007033997655334115
64154000,삼시세끼 어촌편 2,6,853,0.007033997655334115
64154000,타짜: 원 아이드 잭,4,853,0.004689331770222743
64154000,보안관,4,853,0.004689331770222743
64154000,해운대,3,853,0.0035169988276670576
64154000,벌거벗은 한국사,3,853,0.0035169988276670576
64154000,라이프온마스,3,853,0.0035169988276670576
64154000,해피엔드,2,853,0.0023446658851113715
64154000,신과함께 죄와벌,2,853,0.0023446658851113715
64154000,슬기로운 감빵생활 비하인드,2,853,0.0023446658851113715
64154000,"설날특집 골 때리는 그녀들, 골림픽",2,853,0.0023446658851113715
64154000,동갑내기과외하기,2,853,0.0023446658851113715
64154000,2022 역사저널 그날,2,853,0.0023446658851113715
64154000,플레이어: 스페셜 프리뷰,1,853,0.0011723329425556857
64154000,신서유기 시즌6,1,853,0.0011723329425556857
64154000,슬램덩크,1,853,0.0011723329425556857
64154000,스토브리그 파이널 리포트,1,853,0.0011723329425556857
64154000,바퀴 달린 집 4,1,853,0.0011723329425556857
64154000,댄스가수 유랑단,1,853,0.0011723329425556857
64154000,꽃보다 할배 리턴즈,1,853,0.0011723329425556857
64154000,광복절특사,1,853,0.0011723329425556857
64154000,경이로운 소문   경이로운 몰아보기,1,853,0.0011723329425556857
64154000,2023 역사저널 그날,1,853,0.0011723329425556857
60326000,천고결진,119,759,0.15678524374176547
60326000,유리미인살 ,89,759,0.11725955204216074
60326000,호심,84,759,0.11067193675889328
60326000,구소한야난   너의 온도,74,759,0.09749670619235837
60326000,장야 2 ,60,759,0.07905138339920949
60326000,경경아심 : 두근두근 내 마음을 들어봐,60,759,0.07905138339920949
60326000,창란결,22,759,0.028985507246376812
60326000,삼생삼세 침상서,22,759,0.028985507246376812
60326000,삼생연기시청환,21,759,0.02766798418972332
60326000,"부군청자중 : 부군님, 자중하시어요",18,759,0.023715415019762844
60326000,무림유협기,16,759,0.021080368906455864
60326000,념념무명,12,759,0.015810276679841896
60326000,금의지하,11,759,0.014492753623188406
60326000,옥골요,10,759,0.013175230566534914
60326000,경경일상,8,759,0.010540184453227932
60326000,아취시저반여자: 그런 여자 또 없습니다,7,759,0.00922266139657444
60326000,진격적황후1,6,759,0.007905138339920948
60326000,친애적의기군 ,5,759,0.006587615283267457
60326000,야성부,5,759,0.006587615283267457
60326000,계약결혼로맨스 삼가야군심 ,5,759,0.006587615283267457
60326000,모백수,5,759,0.006587615283267457
60326000,화호월우원,3,759,0.003952569169960474
60326000,한지절부단 : 불멸의 약속,3,759,0.003952569169960474
60326000,칼의전쟁,3,759,0.003952569169960474
60326000,그 낭자의 수상한 뷰티 게임,3,759,0.003952569169960474
60326000,검신의 제국 2,3,759,0.003952569169960474
60326000,구주천공성 2 ,3,759,0.003952569169960474
60326000,금일의가유 : 오늘도 힘내,3,759,0.003952569169960474
60326000,위험량인: 남장여자 로맨스,3,759,0.003952569169960474
60326000,저소자진수 : 이 녀석 참 잘생겼네,3,759,0.003952569169960474
60326000,전문중적진천천,3,759,0.003952569169960474
60326000,도굴꾼 용굴의비밀,3,759,0.003952569169960474
60326000,삼생 초월 로맨스 우룡,3,759,0.003952569169960474
60326000,소세가인담담장,3,759,0.003952569169960474
60326000,신화 고대 왕국의 비밀,2,759,0.002635046113306983
60326000,수가적성진,2,759,0.002635046113306983
60326000,인어전설 2: 용의 부활,2,759,0.002635046113306983
60326000,야연2,2,759,0.002635046113306983
60326000,취영롱,2,759,0.002635046113306983
60326000,휴상행자본왕소저 : 여왕 암살은 어림없다,2,759,0.002635046113306983
60326000,화여장 꽃들의 전쟁,2,759,0.002635046113306983
60326000,량세환: 두 개의 인연,2,759,0.002635046113306983
60326000,삼천아살: 천년의 그리움,2,759,0.002635046113306983
60326000,봉신연의,2,759,0.002635046113306983
60326000,범죄도시3,2,759,0.002635046113306983
60326000,"그 하늘, 그 바다",2,759,0.002635046113306983
60326000,공자불가구 : 전하 구하기,2,759,0.002635046113306983
60326000,화천골,1,759,0.0013175230566534915
60326000,화심사,1,759,0.0013175230566534915
60326000,항마전 2: 흑룡의 부활,1,759,0.0013175230566534915
60326000,킨 포르쉐,1,759,0.0013175230566534915
60326000,친애적약왕대인,1,759,0.0013175230566534915
60326000,춘화추월: 천생의 연인,1,759,0.0013175230566534915
60326000,체가신낭,1,759,0.0013175230566534915
60326000,청풍랑월,1,759,0.0013175230566534915
60326000,공자귀성,1,759,0.0013175230566534915
60326000,국자감래료개여제자,1,759,0.0013175230566534915
60326000,청설루,1,759,0.0013175230566534915
60326000,꿈속의 당신처럼,1,759,0.0013175230566534915
60326000,청락,1,759,0.0013175230566534915
60326000,청구호전설,1,759,0.0013175230566534915
60326000,천계지백사전설,1,759,0.0013175230566534915
60326000,절세천금 완결편 ,1,759,0.0013175230566534915
60326000,저아환아용불기: 내겐 너무 버거운 하녀,1,759,0.0013175230566534915
60326000,재하리우,1,759,0.0013175230566534915
60326000,장야,1,759,0.0013175230566534915
60326000,일불소심순주료장군,1,759,0.0013175230566534915
60326000,우당탕탕 캠핑가족,1,759,0.0013175230566534915
60326000,야야상견불식군 : 나의 스파이 신부,1,759,0.0013175230566534915
60326000,쌍세총비 3,1,759,0.0013175230566534915
60326000,쌍세신등,1,759,0.0013175230566534915
60326000,심쿵황궁로맨스 원아여성군여월 ,1,759,0.0013175230566534915
60326000,신 강시선생,1,759,0.0013175230566534915
60326000,순정복서,1,759,0.0013175230566534915
60326000,성하장명 : 제왕의 별,1,759,0.0013175230566534915
60326000,산채소맹주,1,759,0.0013175230566534915
60326000,사시호 : 황후의 계절,1,759,0.0013175230566534915
60326000,봉귀사시가 ,1,759,0.0013175230566534915
60326000,보호아방성주대인,1,759,0.0013175230566534915
60326000,병리호,1,759,0.0013175230566534915
60326000,몽키킹6: 대성무쌍,1,759,0.0013175230566534915
60326000,대발후,1,759,0.0013175230566534915
64720000,낭만닥터 김사부3,110,205,0.5365853658536586
64720000,천원짜리 변호사,45,205,0.21951219512195122
64720000,초대: 스와핑 데이,8,205,0.03902439024390244
64720000,러브 포 세일,5,205,0.024390243902439025
64720000,후궁 제왕의첩,5,205,0.024390243902439025
64720000,해피엔드,4,205,0.01951219512195122
64720000,웨이트: 감각에 눈 뜰때,4,205,0.01951219512195122
64720000,기상청 사람들,3,205,0.014634146341463415
64720000,러브 이세벨,3,205,0.014634146341463415
64720000,극적인하룻밤,3,205,0.014634146341463415
64720000,연인 파트1,2,205,0.00975609756097561
64720000,신입사관 구해령 다시보기,2,205,0.00975609756097561
64720000,치한적 새엄마의 몰입섹스,2,205,0.00975609756097561
64720000,스토브리그 스카우팅 리포트,1,205,0.004878048780487805
64720000,바비,1,205,0.004878048780487805
64720000,밀회,1,205,0.004878048780487805
64720000,스토브리그,1,205,0.004878048780487805
64720000,스토브리그 파이널 리포트,1,205,0.004878048780487805
64720000,아현동 마님,1,205,0.004878048780487805
64720000,정글의 법칙 스토브리그,1,205,0.004878048780487805
64720000,왜그래 풍상씨,1,205,0.004878048780487805
64720000,올빼미,1,205,0.004878048780487805
64680000,연인 파트1,105,207,0.5072463768115942
64680000,천원짜리 변호사,13,207,0.06280193236714976
64680000,아라문의 검,8,207,0.03864734299516908
64680000,뭉쳐야 뜬다,6,207,0.028985507246376812
64680000,텐트 밖은 유럽 노르웨이 편,6,207,0.028985507246376812
64680000,인디아나 존스: 운명의 다이얼,5,207,0.024154589371980676
64680000,밀수,4,207,0.01932367149758454
64680000,범죄도시3,4,207,0.01932367149758454
64680000,명곡제작소,4,207,0.01932367149758454
64680000,TV동물농장,4,207,0.01932367149758454
64680000,콘크리트 유토피아,3,207,0.014492753623188406
64680000,천원짜리 변호사 스페셜,3,207,0.014492753623188406
64680000,유 퀴즈 온 더 블럭,3,207,0.014492753623188406
64680000,닥터 프리즈너,3,207,0.014492753623188406
64680000,골 때리는 그녀들,3,207,0.014492753623188406
64680000,에베레스트,2,207,0.00966183574879227
64680000,아씨두리안,2,207,0.00966183574879227
64680000,보호자,2,207,0.00966183574879227
64680000,메타모르포제의 툇마루,2,207,0.00966183574879227
64680000,더 문,2,207,0.00966183574879227
64680000,김과장,2,207,0.00966183574879227
64680000,국민사형투표,2,207,0.00966183574879227
64680000,한산 리덕스,2,207,0.00966183574879227
64680000,텐트 밖은 유럽,1,207,0.004830917874396135
64680000,쿠툴룬: 전쟁의 여신,1,207,0.004830917874396135
64680000,전지적 참견 시점,1,207,0.004830917874396135
64680000,올빼미,1,207,0.004830917874396135
64680000,엘리멘탈,1,207,0.004830917874396135
64680000,안싸우면 다행이야,1,207,0.004830917874396135
64680000,슬기로운 산촌생활,1,207,0.004830917874396135
64680000,스위치,1,207,0.004830917874396135
64680000,소방서 옆 경찰서 그리고 국과수,1,207,0.004830917874396135
64680000,"설날특집 골 때리는 그녀들, 골림픽",1,207,0.004830917874396135
64680000,삼시세끼 정선편,1,207,0.004830917874396135
64680000,삼시세끼 고창편,1,207,0.004830917874396135
64680000,바비,1,207,0.004830917874396135
64680000,미스터 주: 사라진 VIP,1,207,0.004830917874396135
64680000,나 혼자산다,1,207,0.004830917874396135
64680000,김과장 특별판,1,207,0.004830917874396135
64680000,기적의 형제,1,207,0.004830917874396135
64385000,TV동물농장,104,837,0.12425328554360812
64385000,신상 출시 편스토랑,63,837,0.07526881720430108
64385000,신랑수업,51,837,0.06093189964157706
64385000,조선의 사랑꾼 ,45,837,0.053763440860215055
64385000,전지적 참견 시점,38,837,0.04540023894862605
64385000,꼬리에꼬리를무는그날이야기,27,837,0.03225806451612903
64385000,그것이알고싶다,25,837,0.02986857825567503
64385000,런닝맨,24,837,0.02867383512544803
64385000,복면가왕,22,837,0.026284348864994027
64385000,형제라면,21,837,0.025089605734767026
64385000,동물극장 단짝,21,837,0.025089605734767026
64385000,손대면 핫플 동네멋집,20,837,0.023894862604540025
64385000,나 혼자산다,17,837,0.02031063321385902
64385000,아는 형님,17,837,0.02031063321385902
64385000,골 때리는 그녀들,17,837,0.02031063321385902
64385000,물 건너온 아빠들,11,837,0.013142174432497013
64385000,식객 허영만의 백반기행,10,837,0.011947431302270013
64385000,다큐 플렉스,10,837,0.011947431302270013
64385000,와이낫크루   뜻밖의 여행,10,837,0.011947431302270013
64385000,과학수사대 스모킹 건,10,837,0.011947431302270013
64385000,내일은 위닝샷,9,837,0.010752688172043012
64385000,일타강사,8,837,0.009557945041816009
64385000,한문철의 블랙박스 리뷰,8,837,0.009557945041816009
64385000,듣고보니 그럴싸,8,837,0.009557945041816009
64385000,SBS스페셜,7,837,0.008363201911589008
64385000,훅 까놓고 말해서,7,837,0.008363201911589008
64385000,황금어장,7,837,0.008363201911589008
64385000,오픈전쟁,7,837,0.008363201911589008
64385000,실화탐사대,6,837,0.007168458781362007
64385000,스트레이트,6,837,0.007168458781362007
64385000,PD수첩,6,837,0.007168458781362007
64385000,고기서 만나,6,837,0.007168458781362007
64385000,블랙2 : 영혼파괴자들,5,837,0.005973715651135006
64385000,뭐털도사,5,837,0.005973715651135006
64385000,떴다! 캡틴 킴,5,837,0.005973715651135006
64385000,"닭, 싸움",5,837,0.005973715651135006
64385000,다큐인사이트 냉면랩소디,5,837,0.005973715651135006
64385000,관계자 외 출입금지,5,837,0.005973715651135006
64385000,도망쳐,4,837,0.0047789725209080045
64385000,걸어서 환장 속으로,4,837,0.0047789725209080045
64385000,강심장 리그,4,837,0.0047789725209080045
64385000,다큐인사이트 한우랩소디,4,837,0.0047789725209080045
64385000,다큐인사이트 삼겹살랩소디,4,837,0.0047789725209080045
64385000,한국인의 식판,4,837,0.0047789725209080045
64385000,웃는 사장,4,837,0.0047789725209080045
64385000,무장해제,4,837,0.0047789725209080045
64385000,빈집살래 시즌3   수리수리 마을수리,4,837,0.0047789725209080045
64385000,사장님 귀는 당나귀 귀,4,837,0.0047789725209080045
64385000,신들의 사생활: 그리스 로마신화 2,4,837,0.0047789725209080045
64385000,홍김동전,3,837,0.0035842293906810036
64385000,택배는 몽골몽골,3,837,0.0035842293906810036
64385000,탐사보도 세븐,3,837,0.0035842293906810036
64385000,짠당포,3,837,0.0035842293906810036
64385000,신발 벗고 돌싱포맨,3,837,0.0035842293906810036
64385000,궁금한이야기Y,3,837,0.0035842293906810036
64385000,TV동물농장 우린 같이 산다,3,837,0.0035842293906810036
64385000,9층 시사국,3,837,0.0035842293906810036
64385000,과몰입 인생사,3,837,0.0035842293906810036
64385000,선을 넘는 녀석들 더 컬렉션,3,837,0.0035842293906810036
64385000,불후의명곡2,3,837,0.0035842293906810036
64385000,놀면 뭐하니?,3,837,0.0035842293906810036
64385000,히든싱어 시즌5,2,837,0.0023894862604540022
64385000,지선씨네마인드 2,2,837,0.0023894862604540022
64385000,청춘의국,2,837,0.0023894862604540022
64385000,주치의 배송 서비스 가족을 부탁해,2,837,0.0023894862604540022
64385000,동상이몽 2 너는 내 운명,2,837,0.0023894862604540022
64385000,더시즌즈 악뮤의 오날오밤,2,837,0.0023894862604540022
64385000,니돈내산 독박투어,2,837,0.0023894862604540022
64385000,불타는 청춘,2,837,0.0023894862604540022
64385000,여행설계자들,2,837,0.0023894862604540022
64385000,쉬는 부부,2,837,0.0023894862604540022
64385000,쇼킹나이트,2,837,0.0023894862604540022
64385000,사랑은 아무나 하나2,2,837,0.0023894862604540022
64385000,비긴어게인2,2,837,0.0023894862604540022
64385000,K 909,2,837,0.0023894862604540022
64385000,4인용 식탁,2,837,0.0023894862604540022
64385000,2023 K팝 슈퍼 라이브,2,837,0.0023894862604540022
64385000,UHD 환경스페셜 2,1,837,0.0011947431302270011
64385000,뜨거운 세계,1,837,0.0011947431302270011
64385000,동행,1,837,0.0011947431302270011
64385000,도시어부4,1,837,0.0011947431302270011
64385000,다큐 플러스,1,837,0.0011947431302270011
64385000,다큐 온,1,837,0.0011947431302270011
64385000,뉴진스코드 in 부산,1,837,0.0011947431302270011
64385000,금토드라마 연인 더 비기닝,1,837,0.0011947431302270011
64385000,개는 훌륭하다,1,837,0.0011947431302270011
64385000,강석우의 종점여행 2,1,837,0.0011947431302270011
64385000,강석우의 종점여행,1,837,0.0011947431302270011
64385000,tvN STORY 어쩌다 어른,1,837,0.0011947431302270011
64385000,SBS인기가요,1,837,0.0011947431302270011
64385000,MBC 네트워크 특선,1,837,0.0011947431302270011
64385000,6시 내고향,1,837,0.0011947431302270011
64385000,2022 창원 K POP 월드 페스티벌,1,837,0.0011947431302270011
64385000,로맨스 패키지,1,837,0.0011947431302270011
64385000,마녀사냥,1,837,0.0011947431302270011
64385000,마이 리틀 히어로,1,837,0.0011947431302270011
64385000,명곡제작소,1,837,0.0011947431302270011
64385000,출발! 비디오 여행,1,837,0.0011947431302270011
64385000,"찐친 이상 출발, 딱 한 번 간다면",1,837,0.0011947431302270011
64385000,진상월드,1,837,0.0011947431302270011
64385000,전국민민원해결프로젝트 일꾼의탄생,1,837,0.0011947431302270011
64385000,장바구니 집사들,1,837,0.0011947431302270011
64385000,장미꽃 필 무렵,1,837,0.0011947431302270011
64385000,이웃집 찰스,1,837,0.0011947431302270011
64385000,완벽한 하루,1,837,0.0011947431302270011
64385000,연인 파트1 리와인드 필름,1,837,0.0011947431302270011
64385000,연인 파트1 TV무비,1,837,0.0011947431302270011
64385000,연인 파트1,1,837,0.0011947431302270011
64385000,안싸우면 다행이야,1,837,0.0011947431302270011
64385000,싱포골드,1,837,0.0011947431302270011
64385000,신비한TV서프라이즈,1,837,0.0011947431302270011
64385000,시사직격,1,837,0.0011947431302270011
64385000,쇼퀸,1,837,0.0011947431302270011
64385000,쇼음악중심,1,837,0.0011947431302270011
64385000,세컨 하우스2,1,837,0.0011947431302270011
64385000,선을 넘는 녀석들,1,837,0.0011947431302270011
64385000,새집은 처음이라,1,837,0.0011947431302270011
64385000,부름부름 대행사,1,837,0.0011947431302270011
64385000,배틀트립 2,1,837,0.0011947431302270011
64385000,미운우리새끼,1,837,0.0011947431302270011
64385000,톡파원 25시,1,837,0.0011947431302270011
64385000,특별기획 K 푸드의 대항해,1,837,0.0011947431302270011
64385000,회장님네 사람들,1,837,0.0011947431302270011
64385000,힙하게,1,837,0.0011947431302270011
60496000,연인 파트1,100,141,0.7092198581560284
60496000,연인 파트1 리와인드 필름,26,141,0.18439716312056736
60496000,연인 파트1 TV무비,14,141,0.09929078014184398
60496000,엘리멘탈,1,141,0.0070921985815602835
65954000,하늘의 인연,95,273,0.34798534798534797
65954000,오은영 리포트 결혼 지옥,25,273,0.09157509157509157
65954000,고딩엄빠 4,22,273,0.08058608058608059
65954000,진짜가 나타났다!,20,273,0.07326007326007326
65954000,비밀의 여자,17,273,0.06227106227106227
65954000,우아한 제국,15,273,0.054945054945054944
65954000,고딩엄빠 3,13,273,0.047619047619047616
65954000,인간극장,9,273,0.03296703296703297
65954000,소방서 옆 경찰서 그리고 국과수,8,273,0.029304029304029304
65954000,고딩엄빠,6,273,0.02197802197802198
65954000,고딩엄빠 2,5,273,0.018315018315018316
65954000,귀염뽕짝 원정대,5,273,0.018315018315018316
65954000,속풀이쇼 동치미,3,273,0.01098901098901099
65954000,애로부부 무삭제판,3,273,0.01098901098901099
65954000,특종세상,3,273,0.01098901098901099
65954000,국민사형투표,2,273,0.007326007326007326
65954000,다큐 플렉스,2,273,0.007326007326007326
65954000,연인 파트1,2,273,0.007326007326007326
65954000,효심이네 각자도생,2,273,0.007326007326007326
65954000,애로부부 특별판,2,273,0.007326007326007326
65954000,불타는 장미단,2,273,0.007326007326007326
65954000,빨간 풍선,2,273,0.007326007326007326
65954000,인간극장 플러스,1,273,0.003663003663003663
65954000,웃어라동해야,1,273,0.003663003663003663
65954000,인간극장 스페셜,1,273,0.003663003663003663
65954000,우리의 얼굴 인간극장 20년,1,273,0.003663003663003663
65954000,엘리멘탈,1,273,0.003663003663003663
65954000,애로부부,1,273,0.003663003663003663
65954000,스타다큐마이웨이,1,273,0.003663003663003663
65954000,부부의 세계,1,273,0.003663003663003663
65954000,백종원의 골목식당,1,273,0.003663003663003663
65954000,너의 살던 고향은,1,273,0.003663003663003663
64130000,구해줘! 홈즈,88,437,0.20137299771167047
64130000,금이야 옥이야,53,437,0.12128146453089245
64130000,나 혼자산다,49,437,0.11212814645308924
64130000,소방서 옆 경찰서 그리고 국과수,26,437,0.059496567505720827
64130000,신발 벗고 돌싱포맨,25,437,0.057208237986270026
64130000,놀면 뭐하니?,23,437,0.05263157894736842
64130000,전지적 참견 시점,21,437,0.04805491990846682
64130000,동상이몽 2 너는 내 운명,18,437,0.041189931350114416
64130000,미운우리새끼,17,437,0.038901601830663615
64130000,런닝맨,16,437,0.036613272311212815
64130000,황금어장,16,437,0.036613272311212815
64130000,7인의 탈출,9,437,0.020594965675057208
64130000,효심이네 각자도생,9,437,0.020594965675057208
64130000,홍김동전,9,437,0.020594965675057208
64130000,오은영 리포트 결혼 지옥,8,437,0.018306636155606407
64130000,세컨 하우스2,8,437,0.018306636155606407
64130000,사장님 귀는 당나귀 귀,8,437,0.018306636155606407
64130000,존 윅4,7,437,0.016018306636155607
64130000,개는 훌륭하다,6,437,0.013729977116704805
64130000,살림하는 남자들 2,6,437,0.013729977116704805
64130000,국민사형투표,6,437,0.013729977116704805
64130000,옥탑방의 문제아들,4,437,0.009153318077803204
64130000,시크릿 마더,1,437,0.002288329519450801
64130000,빈집살래 시즌3   수리수리 마을수리,1,437,0.002288329519450801
64130000,범죄도시3,1,437,0.002288329519450801
64130000,다큐 플렉스,1,437,0.002288329519450801
64130000,공복자들,1,437,0.002288329519450801
64124000,천원짜리 변호사,83,330,0.2515151515151515
64124000,가문의영광5 가문의귀환,9,330,0.02727272727272727
64124000,범죄도시3,6,330,0.01818181818181818
64124000,무뢰한,6,330,0.01818181818181818
64124000,오늘의 웹툰,6,330,0.01818181818181818
64124000,무릎과무릎사이,4,330,0.012121212121212121
64124000,러브 포 세일,4,330,0.012121212121212121
64124000,사자,4,330,0.012121212121212121
64124000,창,4,330,0.012121212121212121
64124000,부산,3,330,0.00909090909090909
64124000,법대로 사랑하라,3,330,0.00909090909090909
64124000,미지왕,3,330,0.00909090909090909
64124000,러브 이세벨,3,330,0.00909090909090909
64124000,두번할까요,3,330,0.00909090909090909
64124000,귀신이산다,3,330,0.00909090909090909
64124000,특종병기 전랑,3,330,0.00909090909090909
64124000,텔미썸딩,3,330,0.00909090909090909
64124000,태백산맥,3,330,0.00909090909090909
64124000,탈명검: 풍운재기,3,330,0.00909090909090909
64124000,뭉쳐야 찬다 2,2,330,0.006060606060606061
64124000,런 온: 워밍업,2,330,0.006060606060606061
64124000,두뇌공조,2,330,0.006060606060606061
64124000,동갑내기과외하기2,2,330,0.006060606060606061
64124000,동갑내기과외하기,2,330,0.006060606060606061
64124000,닥터 차정숙,2,330,0.006060606060606061
64124000,내생애가장아름다운일주일,2,330,0.006060606060606061
64124000,미스 함무라비,2,330,0.006060606060606061
64124000,비정규직 특수요원,2,330,0.006060606060606061
64124000,서스페리아,2,330,0.006060606060606061
64124000,법쩐,2,330,0.006060606060606061
64124000,글로리데이,2,330,0.006060606060606061
64124000,극적인하룻밤,2,330,0.006060606060606061
64124000,골 때리는 그녀들,2,330,0.006060606060606061
64124000,강룡신장 소걸아,2,330,0.006060606060606061
64124000,감자,2,330,0.006060606060606061
64124000,가면의 여왕,2,330,0.006060606060606061
64124000,신성한 이혼,2,330,0.006060606060606061
64124000,트랜스포머: 비스트의 서막,2,330,0.006060606060606061
64124000,절색특공: 데드 스콜피온,2,330,0.006060606060606061
64124000,임파서블 러브,2,330,0.006060606060606061
64124000,이프 온리,2,330,0.006060606060606061
64124000,힘쎈여자 도봉순,2,330,0.006060606060606061
64124000,힙하게,2,330,0.006060606060606061
64124000,팬레터를 보내주세요,2,330,0.006060606060606061
64124000,여대괴담,2,330,0.006060606060606061
64124000,해피엔드,2,330,0.006060606060606061
64124000,화엄경,2,330,0.006060606060606061
64124000,필살의 검,2,330,0.006060606060606061
64124000,후궁 제왕의첩,2,330,0.006060606060606061
64124000,왕좌의 게임 1,2,330,0.006060606060606061
64124000,벌거벗은 한국사,1,330,0.0030303030303030303
64124000,미션 파서블 인 30 데이즈,1,330,0.0030303030303030303
64124000,미남당,1,330,0.0030303030303030303
64124000,몽키킹: 투신의 부활,1,330,0.0030303030303030303
64124000,모범형사2,1,330,0.0030303030303030303
64124000,모범택시 2,1,330,0.0030303030303030303
64124000,메가 크로커다일,1,330,0.0030303030303030303
64124000,멍뭉이,1,330,0.0030303030303030303
64124000,맨투맨,1,330,0.0030303030303030303
64124000,마크맨,1,330,0.0030303030303030303
64124000,레 미제라블,1,330,0.0030303030303030303
64124000,드래곤볼Z KAI 1기,1,330,0.0030303030303030303
64124000,드래곤볼 Z 3기,1,330,0.0030303030303030303
64124000,드래곤볼 Z 2기,1,330,0.0030303030303030303
64124000,드래곤볼 Z 1기,1,330,0.0030303030303030303
64124000,동네의 영웅,1,330,0.0030303030303030303
64124000,돌아온 사나이,1,330,0.0030303030303030303
64124000,도시어부2,1,330,0.0030303030303030303
64124000,더 터널,1,330,0.0030303030303030303
64124000,더 탱크,1,330,0.0030303030303030303
64124000,더 문,1,330,0.0030303030303030303
64124000,대행사,1,330,0.0030303030303030303
64124000,내 아이디는 강남미인,1,330,0.0030303030303030303
64124000,내 눈에 콩깍지,1,330,0.0030303030303030303
64124000,미운우리새끼,1,330,0.0030303030303030303
64124000,분노의 질주: 라이드 오어 다이,1,330,0.0030303030303030303
64124000,나의사랑 나의신부,1,330,0.0030303030303030303
64124000,블리치6기,1,330,0.0030303030303030303
64124000,여사장,1,330,0.0030303030303030303
64124000,여곡성,1,330,0.0030303030303030303
64124000,"어쩌다 마주친, 그대",1,330,0.0030303030303030303
64124000,야인시대,1,330,0.0030303030303030303
64124000,아이 필 프리티,1,330,0.0030303030303030303
64124000,아라문의 검,1,330,0.0030303030303030303
64124000,쎄시봉,1,330,0.0030303030303030303
64124000,신입사관 구해령 다시보기,1,330,0.0030303030303030303
64124000,신과함께 죄와벌,1,330,0.0030303030303030303
64124000,신과함께 인과연,1,330,0.0030303030303030303
64124000,시간이탈자,1,330,0.0030303030303030303
64124000,스플릿,1,330,0.0030303030303030303
64124000,스트릿 우먼 파이터 2,1,330,0.0030303030303030303
64124000,스트릿 맨 파이터,1,330,0.0030303030303030303
64124000,슈가맨 리턴즈,1,330,0.0030303030303030303
64124000,손님,1,330,0.0030303030303030303
64124000,소방서 옆 경찰서 그리고 국과수,1,330,0.0030303030303030303
64124000,상류사회,1,330,0.0030303030303030303
64124000,삼남매가 용감하게,1,330,0.0030303030303030303
64124000,살아있네! 살아있어,1,330,0.0030303030303030303
64124000,비오는 날의 오후 세시,1,330,0.0030303030303030303
64124000,비밀의 집,1,330,0.0030303030303030303
64124000,비닐하우스,1,330,0.0030303030303030303
64124000,낭만닥터 김사부3,1,330,0.0030303030303030303
64124000,나쁜엄마,1,330,0.0030303030303030303
64124000,연풍연가,1,330,0.0030303030303030303
64124000,나를 잊지 말아요,1,330,0.0030303030303030303
64124000,끝까지 간다,1,330,0.0030303030303030303
64124000,꼭두의 계절,1,330,0.0030303030303030303
64124000,기술자들,1,330,0.0030303030303030303
64124000,기담,1,330,0.0030303030303030303
64124000,"금혼령, 조선 혼인 금지령",1,330,0.0030303030303030303
64124000,금수저,1,330,0.0030303030303030303
64124000,그놈 목소리,1,330,0.0030303030303030303
64124000,국민사형투표,1,330,0.0030303030303030303
64124000,공수도,1,330,0.0030303030303030303
64124000,공범,1,330,0.0030303030303030303
64124000,고령화가족,1,330,0.0030303030303030303
64124000,게이트,1,330,0.0030303030303030303
64124000,가려진 시간,1,330,0.0030303030303030303
64124000,TV동물농장,1,330,0.0030303030303030303
64124000,K 909,1,330,0.0030303030303030303
64124000,#살아있다,1,330,0.0030303030303030303
64124000,연인 파트1,1,330,0.0030303030303030303
64124000,오피스,1,330,0.0030303030303030303
64124000,올빼미,1,330,0.0030303030303030303
64124000,포이즌 로즈,1,330,0.0030303030303030303
64124000,투유프로젝트 슈가맨2,1,330,0.0030303030303030303
64124000,투유프로젝트 슈가맨,1,330,0.0030303030303030303
64124000,퇴마 무녀굴,1,330,0.0030303030303030303
64124000,태풍의 신부,1,330,0.0030303030303030303
64124000,큐브,1,330,0.0030303030303030303
64124000,치얼업,1,330,0.0030303030303030303
64124000,최인호의병태만세,1,330,0.0030303030303030303
64124000,초신경호: 수퍼 보디가드,1,330,0.0030303030303030303
64124000,초대: 스와핑 데이,1,330,0.0030303030303030303
64124000,처용2,1,330,0.0030303030303030303
64124000,처용,1,330,0.0030303030303030303
64124000,진검승부,1,330,0.0030303030303030303
64124000,좋지 아니한가,1,330,0.0030303030303030303
64124000,존 윅 3: 파라벨룸,1,330,0.0030303030303030303
