userid,program,score,main_cat,sub_cat
62844000,타요의 씽씽극장 시즌2 ,0.1875,키즈,애니메이션
62844000,띠띠뽀 띠띠뽀 시즌1 ,0.2928932188134524,키즈,기타
63016000,꾼,0.2928932188134524,영화,액션/어드벤쳐
63016000,인어공주,0.2928932188134524,영화,SF/환타지
63016000,너의 결혼식,0.2928932188134524,영화,로맨틱코미디
63016000,올빼미,0.2928932188134524,영화,공포/스릴러
63016000,영웅,0.2928932188134524,영화,드라마
63016000,공조,0.2928932188134524,영화,액션/어드벤쳐
63016000,밀수,0.5,영화,액션/어드벤쳐
63016000,연인 파트1 ,0.096875,TV드라마,기타
63016000,작전명 컴뱃,0.2928932188134524,영화,액션/어드벤쳐
63017000,극장판 명탐정코난 : 할로윈의 신부,0.2928932188134524,영화,애니메이션
63024000,진짜가 나타났다! ,0.9990234375000001,TV드라마,기타
63030000,경이로운 소문2: 카운터 펀치 ,0.41015625,TV드라마,외화 시리즈
63030000,초대: 스와핑 데이,0.2928932188134524,영화,멜로
63030000,유 퀴즈 온 더 블럭 ,0.14583333333333331,TV 연예/오락,기타
63030000,러브 이세벨,0.2928932188134524,영화,멜로
63030000,철인왕후 ,0.43096440627115085,TV드라마,외화 시리즈
63030000,알쓸별잡 ,0.2928932188134524,TV 시사/교양,기타
63030000,스트릿 우먼 파이터 ,0.2928932188134524,TV 연예/오락,기타
63030000,러브 포 세일,0.2928932188134524,영화,드라마
63030000,SWF2 : 미방송분 레전드 스테이지,0.2928932188134524,TV 연예/오락,기타
63030000,스트릿 우먼 파이터 2 ,0.8232233047033631,TV 연예/오락,기타
63031000,이장과 군수,0.2928932188134524,영화,코미디
63076000,타요의 씽씽극장 동요2 ,0.9128782675790402,키즈,기타
63076000,바다탐험대 옥토넛 시즌2 ,0.2928932188134524,키즈,애니메이션
63076000,뽀로로와 노래해요 NEW 1 ,0.9889514565439602,키즈,애니메이션
63084000,런닝맨 ,0.9999999925494193,TV 연예/오락,기타
63086000,백앤아 Part2 ,0.43096440627115085,TV애니메이션,기타
63086000,마법버스 타요 ,0.6464466094067263,키즈,애니메이션
63086000,백앤아 게임튜브 ,0.2928932188134524,TV애니메이션,기타
63086000,몬스터 신부: 101번째 프로포즈,0.2928932188134524,영화,애니메이션
63086000,로빈TV 미니게임 PART4 ,0.75,TV애니메이션,기타
63086000,슈퍼 마리오 브라더스,0.25,영화,애니메이션
63086000,마카앤로니2. ,0.90234375,키즈,애니메이션
63086000,하울의 움직이는 성,0.2928932188134524,영화,애니메이션
63086000,프렌즈 2022. ,0.43096440627115085,키즈,애니메이션
63086000,티티체리 ,0.5,키즈,기타
63086000,슈퍼배드2,0.2928932188134524,영화,애니메이션
63086000,크니쁘니히어로즈 ,0.43096440627115085,키즈,애니메이션
63086000,뽀롱뽀롱 뽀로로 시즌6 ,0.25,키즈,애니메이션
63086000,지니강이 플러스 시즌9. ,0.2928932188134524,키즈,기타
63086000,지니강이 플러스 시즌8. ,0.2928932188134524,키즈,기타
63086000,지니강이 플러스 시즌7. ,0.25,키즈,기타
63086000,장화신은고양이,0.2928932188134524,영화,애니메이션
63086000,우당탕탕 에디의 실험실 ,0.7291666666666667,키즈,기타
63086000,백앤아 남매튜브 2 ,0.49393398282201784,TV애니메이션,기타
63086000,엘리가간다 시즌4 ,0.933837890625,키즈,기타
63101000,홍김동전 ,0.6814852627840908,TV 연예/오락,기타
63101000,멍뭉이,0.5,영화,드라마
63101000,안하던 짓을 하고 그래 ,0.5,TV 연예/오락,기타
63101000,뒤틀린 집,0.2928932188134524,영화,공포/스릴러
63101000,뭉뜬리턴즈 ,0.6464466094067263,TV 연예/오락,기타
63117000,러브 포 세일,0.2928932188134524,영화,드라마
63128000,인디아나 존스: 운명의 다이얼,0.2928932188134524,영화,액션/어드벤쳐
63128000,비닐하우스,0.2928932188134524,영화,공포/스릴러
63128000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
63128000,멍뭉이,0.5,영화,드라마
63308000,골 때리는 그녀들 ,0.9980468749999999,TV 연예/오락,기타
63331000,트랜스포머: 비스트의 서막,0.2928932188134524,영화,액션/어드벤쳐
63370000,터널,0.2928932188134524,영화,드라마
63380000,핑크퐁 모양송 ,0.5,키즈,기타
63380000,순천부 : 살인가면,0.2928932188134524,영화,액션/어드벤쳐
63380000,핑크퐁 바다동물동요 ,0.5,키즈,기타
63380000,핑크퐁 율동동요 ,0.6585786437626906,키즈,기타
63387000,런닝맨 ,0.9999999925494193,TV 연예/오락,기타
63411000,TV동물농장 ,0.2999997138977051,TV 연예/오락,기타
63411000,과학수사대 스모킹 건 ,0.4996547330169987,TV 시사/교양,기타
63411000,슈퍼맨이돌아왔다 ,0.3292893218813453,TV 연예/오락,기타
63419000,진짜가 나타났다! ,0.08325195312500001,TV드라마,기타
63419000,1박2일 시즌4 ,0.16536458333333334,TV 연예/오락,기타
63419000,태어난 김에 세계일주2 ,0.3292893218813453,TV 연예/오락,기타
63419000,복면가왕 ,0.0889002648261746,TV 연예/오락,기타
63419000,7인의 탈출 ,0.1875,TV드라마,기타
63419000,미운우리새끼 ,0.08327578883616646,TV 연예/오락,기타
63419000,그것이알고싶다 ,0.08327578883616646,TV 시사/교양,기타
63419000,뭐라도 남기리 ,0.5625,TV 시사/교양,기타
63665000,왔다 장보리 ,0.933837890625,TV드라마,기타
63665000,내 딸 금사월 ,0.99609375,TV드라마,기타
63762000,진짜가 나타났다! ,0.9990234375000001,TV드라마,기타
63836000,심야괴담회 ,0.4999973026016953,TV 연예/오락,기타
63836000,모가디슈,0.2928932188134524,영화,액션/어드벤쳐
63844000,리볼버,0.2928932188134524,영화,드라마
64027000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
64027000,육사오,0.2928932188134524,영화,코미디
64027000,마크맨,0.2928932188134524,영화,액션/어드벤쳐
64027000,표적,0.2928932188134524,영화,액션/어드벤쳐
64040000,꼬리에꼬리를무는그날이야기 ,0.9999999789265757,TV 시사/교양,기타
64081000,편의점 샛별이 ,0.99447572827198,TV드라마,기타
64081000,콘크리트 유토피아,0.2928932188134524,영화,드라마
64081000,귀공자,0.2928932188134524,영화,액션/어드벤쳐
64081000,하나뿐인 내편 ,0.9779029130879204,TV드라마,기타
64081000,시크릿가든 ,0.75,TV드라마,기타
64081000,오자룡이 간다 ,0.9990234375,TV드라마,기타
64081000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
64081000,은교,0.2928932188134524,영화,멜로
64081000,밀수,0.5,영화,액션/어드벤쳐
64124000,사자,0.2928932188134524,영화,액션/어드벤쳐
64124000,부산,0.2928932188134524,영화,액션/어드벤쳐
64124000,법대로 사랑하라 ,0.25,TV드라마,기타
64124000,귀신이산다,0.2928932188134524,영화,코미디
64124000,천원짜리 변호사 ,0.984375,TV드라마,기타
64124000,텔미썸딩,0.2928932188134524,영화,공포/스릴러
64130000,소방서 옆 경찰서 그리고 국과수 ,0.73828125,TV드라마,기타
64130000,구해줘! 홈즈 ,0.7883833674221014,TV 연예/오락,기타
64130000,옥탑방의 문제아들 ,0.5,TV 연예/오락,기타
64130000,오은영 리포트 결혼 지옥 ,0.08692649852321728,TV 시사/교양,기타
64130000,나 혼자산다 ,0.33310315534466584,TV 연예/오락,기타
64130000,동상이몽 2 너는 내 운명 ,0.9558058261758408,TV 연예/오락,기타
64130000,사장님 귀는 당나귀 귀 ,0.4375,TV 연예/오락,기타
64130000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
64130000,신발 벗고 돌싱포맨 ,0.775,TV 연예/오락,기타
64130000,황금어장 라디오스타 ,0.5859375,TV 연예/오락,기타
64130000,효심이네 각자도생 ,0.5625,TV드라마,기타
64130000,살림하는 남자들 2 ,0.25,TV 연예/오락,기타
64130000,개는 훌륭하다 ,0.1153705303485577,TV 연예/오락,기타
64130000,런닝맨 ,0.0370370367610896,TV 연예/오락,기타
64130000,전지적 참견 시점 ,0.27995166262237986,TV 연예/오락,기타
64130000,세컨 하우스2 ,0.5625,TV 연예/오락,기타
64130000,놀면 뭐하니? ,0.19889514565439603,TV 연예/오락,기타
64130000,홍김동전 ,0.09086470170454546,TV 연예/오락,기타
64130000,국민사형투표 ,0.3906907081507206,TV드라마,기타
64130000,미운우리새끼 ,0.33310315534466584,TV 연예/오락,기타
64130000,7인의 탈출 ,0.75,TV드라마,기타
64130000,금이야 옥이야 ,0.40963855421673573,TV드라마,기타
64131000,26년,0.2928932188134524,영화,액션/어드벤쳐
64131000,가려진 시간,0.2928932188134524,영화,드라마
64131000,악마들,0.2928932188134524,영화,액션/어드벤쳐
64131000,보호자,0.2928932188134524,영화,액션/어드벤쳐
64131000,표적,0.2928932188134524,영화,액션/어드벤쳐
64151000,러브 이세벨,0.2928932188134524,영화,멜로
64154000,최강 배달꾼 ,0.99609375,TV드라마,기타
64154000,해피엔드,0.2928932188134524,영화,멜로
64154000,야인시대 ,0.4772726134820418,TV드라마,기타
64154000,사랑의 불시착 ,0.99609375,TV드라마,외화 시리즈
64154000,2022 역사저널 그날 ,0.43096440627115085,TV 시사/교양,기타
64154000,38 사기동대 ,0.99609375,TV드라마,외화 시리즈
64154000,놀면 뭐하니? ,0.5303870550783893,TV 연예/오락,기타
64154000,경이로운 소문 ,0.8496051788229695,TV드라마,외화 시리즈
64154000,타짜: 원 아이드 잭,0.2928932188134524,영화,드라마
64154000,경이로운 소문2: 카운터 펀치 ,0.8203125,TV드라마,외화 시리즈
64154000,동갑내기과외하기,0.2928932188134524,영화,코미디
64154000,벌거벗은 한국사 ,0.7434045314700983,TV 연예/오락,기타
64154000,런닝맨 ,0.055555555141634405,TV 연예/오락,기타
64154000,명불허전 ,0.9281773463871814,TV드라마,외화 시리즈
64154000,해운대,0.2928932188134524,영화,액션/어드벤쳐
64154000,골 때리는 그녀들 ,0.6099175347222223,TV 연예/오락,기타
64154000,삼시세끼 어촌편 2 ,0.6464466094067263,TV 연예/오락,기타
64154000,삼시세끼 어촌편 3 ,0.9116116523516815,TV 연예/오락,기타
64154000,삼시세끼 바다목장편 ,0.8496051788229695,TV 연예/오락,기타
64154000,스토브리그 ,0.9889514565439602,TV드라마,기타
64154000,이장과 군수,0.2928932188134524,영화,코미디
64154000,플레이어 ,0.8232233047033631,TV드라마,외화 시리즈
64154000,보안관,0.2928932188134524,영화,드라마
64154000,신서유기 시즌7 ,0.9375,TV 연예/오락,기타
64154000,"설날특집 골 때리는 그녀들, 골림픽 ",0.2928932188134524,TV 연예/오락,기타
64154000,슬기로운 감빵생활 ,0.9779029130879204,TV드라마,외화 시리즈
64154000,응답하라 1988 ,0.9385768133044612,TV드라마,외화 시리즈
64154000,귀신이산다,0.2928932188134524,영화,코미디
64154000,응답하라1994 ,0.8890026482617458,TV드라마,외화 시리즈
64168000,후궁 제왕의첩,0.2928932188134524,영화,멜로
64169000,그것이알고싶다 ,0.9993094660339975,TV 시사/교양,기타
64218000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
64252000,연인 파트1 ,0.9687499999999999,TV드라마,기타
64282000,끝까지 간다,0.2928932188134524,영화,액션/어드벤쳐
64282000,더 컨트랙터,0.2928932188134524,영화,액션/어드벤쳐
64282000,엽문외전,0.2928932188134524,영화,액션/어드벤쳐
64282000,스파이,0.2928932188134524,영화,액션/어드벤쳐
64282000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
64282000,빅매치,0.2928932188134524,영화,액션/어드벤쳐
64282000,임파서블 러브,0.2928932188134524,영화,드라마
64282000,마크맨,0.2928932188134524,영화,액션/어드벤쳐
64282000,리볼버,0.2928932188134524,영화,드라마
64282000,표적,0.2928932188134524,영화,액션/어드벤쳐
64282000,메가샤크,0.2928932188134524,영화,액션/어드벤쳐
64300000,말죽거리잔혹사,0.2928932188134524,영화,액션/어드벤쳐
64329000,파뿌리TV Part1 ,0.2928932188134524,TV애니메이션,기타
64329000,짱구는 못말려 23기 ,0.22790291308792035,TV애니메이션,명랑/코믹
64329000,파뿌리TV Part2 ,0.2928932188134524,TV애니메이션,기타
64329000,"원픽은, 흔한남매 ",0.2928932188134524,TV애니메이션,명랑/코믹
64364000,밀수,0.5,영화,액션/어드벤쳐
64364000,올빼미,0.2928932188134524,영화,공포/스릴러
64364000,인어공주,0.2928932188134524,영화,SF/환타지
64370000,러브 포 세일,0.2928932188134524,영화,드라마
64376000,화차,0.2928932188134524,영화,공포/스릴러
64376000,비닐하우스,0.2928932188134524,영화,공포/스릴러
64376000,그것이알고싶다 ,0.07686995892569211,TV 시사/교양,기타
64376000,궁금한이야기Y ,0.15299626588799692,TV 연예/오락,기타
64376000,오은영 리포트 결혼 지옥 ,0.07689651792438451,TV 시사/교양,기타
64376000,실화탐사대 ,0.531003236764356,TV 시사/교양,기타
64376000,사일런싱,0.2928932188134524,영화,공포/스릴러
64376000,옆집사람,0.2928932188134524,영화,공포/스릴러
64385000,동물극장 단짝 ,0.8203125,TV 시사/교양,기타
64385000,물 건너온 아빠들 ,0.21548220313557542,TV 연예/오락,기타
64385000,내일은 위닝샷 ,0.5625,TV 연예/오락,기타
64385000,TV동물농장 ,0.5999994277954102,TV 연예/오락,기타
64385000,과학수사대 스모킹 건 ,0.1903446601969519,TV 시사/교양,기타
64385000,그것이알고싶다 ,0.23793082524618986,TV 시사/교양,기타
64385000,꼬리에꼬리를무는그날이야기 ,0.13725489906835356,TV 시사/교양,기타
64385000,고기서 만나 ,0.43096440627115085,TV 연예/오락,기타
64385000,나 혼자산다 ,0.09517233009847595,TV 연예/오락,기타
64385000,"닭, 싸움 ",0.25,TV드라마,기타
64385000,한문철의 블랙박스 리뷰 ,0.1778005296523492,TV 시사/교양,인물/다큐
64385000,런닝맨 ,0.1296296286638136,TV 연예/오락,기타
64385000,식객 허영만의 백반기행 ,0.3556010593046984,TV 시사/교양,인물/다큐
64385000,신랑수업 ,0.8075937124399039,TV 연예/오락,기타
64385000,골 때리는 그녀들 ,0.16634114583333331,TV 연예/오락,기타
64385000,형제라면 ,0.8203125,TV 연예/오락,기타
64385000,복면가왕 ,0.5334015889570475,TV 연예/오락,기타
64385000,손대면 핫플 동네멋집 ,0.9116116523516815,TV 연예/오락,기타
64385000,조선의 사랑꾼  ,0.5234478155416178,TV 연예/오락,기타
64385000,전지적 참견 시점 ,0.3199447572827198,TV 연예/오락,기타
64385000,일타강사 ,0.21548220313557542,TV 연예/오락,기타
64385000,웃는 사장 ,0.25,TV드라마,기타
64385000,와이낫크루   뜻밖의 여행 ,0.25,TV 연예/오락,기타
64385000,아는 형님 ,0.375,TV 연예/오락,기타
64385000,신상 출시 편스토랑 ,0.8331298828125,TV 연예/오락,기타
64385000,걸어서 환장 속으로 ,0.25,TV 연예/오락,기타
64388000,거미입니다만 문제라도? ,0.2928932188134524,TV애니메이션,액션/모험
64388000,헬크 ,0.2928932188134524,TV애니메이션,명랑/코믹
64399000,스파이 코드명 포춘,0.2928932188134524,영화,액션/어드벤쳐
64399000,엘리멘탈,0.2928932188134524,영화,애니메이션
64399000,킬링 디어,0.2928932188134524,영화,공포/스릴러
64399000,투모로우랜드,0.2928932188134524,영화,SF/환타지
64399000,커플스와핑,0.2928932188134524,영화,드라마
64399000,귀멸의 칼날: 도공 마을편 ,0.5625,TV애니메이션,액션/모험
64399000,극장판 주술회전 0,0.2928932188134524,영화,액션/어드벤쳐
64399000,스파이더맨: 어크로스 더 유니버스,0.2928932188134524,영화,애니메이션
64399000,에반게리온 신극장판 : 서,0.2928932188134524,영화,애니메이션
64399000,비공식작전,0.2928932188134524,영화,드라마
64399000,람보르기니 : 전설이 된 남자,0.2928932188134524,영화,드라마
64399000,바비,0.2928932188134524,영화,코미디
64399000,블랙 워터: 어비스,0.2928932188134524,영화,공포/스릴러
64443000,미운우리새끼 ,0.08327578883616646,TV 연예/오락,기타
64443000,노래하는 대한민국 ,0.775,TV 연예/오락,기타
64443000,화요일은 밤이 좋아 ,0.24930946603399753,TV 연예/오락,기타
64479000,해피엔드,0.2928932188134524,영화,멜로
64495000,신과함께 인과연,0.2928932188134524,영화,SF/환타지
64495000,심야괴담회 ,0.04347802631319089,TV 연예/오락,기타
64495000,꼬리에꼬리를무는그날이야기 ,0.913043459019917,TV 시사/교양,기타
64520000,세상에 나쁜 개는 없다 시즌3 ,0.1875,다큐,자연
64520000,꼬리에꼬리를무는그날이야기 ,0.11111110876961953,TV 시사/교양,기타
64520000,최강야구 ,0.10620064735287119,TV 연예/오락,기타
64520000,한문철의 블랙박스 리뷰 ,0.10865587923199117,TV 시사/교양,인물/다큐
64520000,개는 훌륭하다 ,0.5554877387152778,TV 연예/오락,기타
64521000,연인 파트1 ,0.96875,TV드라마,기타
64536000,꼬리에꼬리를무는그날이야기 ,0.4999999894632879,TV 시사/교양,기타
64536000,그것이알고싶다 ,0.4996547330169987,TV 시사/교양,기타
64551000,스파이더맨: 어크로스 더 유니버스,0.2928932188134524,영화,애니메이션
64551000,지니강이 플러스 시즌2. ,0.2928932188134524,키즈,기타
64590000,천원짜리 변호사 ,0.65625,TV드라마,기타
64590000,아임 히어로 더 파이널,0.2928932188134524,영화,다큐멘터리
64612000,에어 포스: 라스트 워,0.2928932188134524,영화,액션/어드벤쳐
64612000,엽문의 시작,0.2928932188134524,영화,액션/어드벤쳐
64612000,이스케이프 더 보트,0.2928932188134524,영화,공포/스릴러
64612000,아수라장: 범털들의 전쟁,0.2928932188134524,영화,액션/어드벤쳐
64612000,활: 추격자 스부,0.2928932188134524,영화,액션/어드벤쳐
64612000,귀공자,0.2928932188134524,영화,액션/어드벤쳐
64612000,한산 리덕스,0.2928932188134524,영화,액션/어드벤쳐
64612000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
64612000,고스트랜드,0.2928932188134524,영화,액션/어드벤쳐
64612000,라이드 온,0.2928932188134524,영화,액션/어드벤쳐
64612000,노래하는 대한민국 ,0.096875,TV 연예/오락,기타
64612000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
64612000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
64621000,경이로운 소문2: 카운터 펀치 ,0.984375,TV드라마,외화 시리즈
64649000,후궁 제왕의첩,0.2928932188134524,영화,멜로
64649000,은교,0.2928932188134524,영화,멜로
64649000,해피엔드,0.2928932188134524,영화,멜로
64659000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
64659000,응답하라 1988 ,0.058661050831528824,TV드라마,외화 시리즈
64659000,그것이알고싶다 ,0.047586165049237975,TV 시사/교양,기타
64659000,공조2: 인터내셔날,0.2928932188134524,영화,액션/어드벤쳐
64659000,감각의 제국 감독판,0.2928932188134524,영화,멜로
64659000,소방서 옆 경찰서 그리고 국과수 ,0.8203125,TV드라마,기타
64659000,NFS 국과수 ,0.6464466094067263,TV 시사/교양,기타
64659000,2023 역사저널 그날 ,0.6511511802512011,TV 시사/교양,기타
64659000,이하이   머리어깨무릎발 ,0.2928932188134524,공연/음악,기타
64659000,동상이몽 2 너는 내 운명 ,0.10620064735287119,TV 연예/오락,기타
64659000,트롯 전국체전 ,0.29330525415764414,TV 연예/오락,기타
64659000,과몰입 인생사 ,0.5,TV 연예/오락,기타
64659000,극한직업 ,0.3292893218813453,다큐,인물
64659000,다큐 플렉스 ,0.43096440627115085,TV 시사/교양,기타
64659000,소방서 옆 경찰서 ,0.8890026482617458,TV드라마,기타
64659000,국민사형투표 ,0.3906907081507206,TV드라마,기타
64659000,과학수사대 스모킹 건 ,0.42827548544314176,TV 시사/교양,기타
64659000,이슈 픽 쌤과 함께 ,0.5625,TV 시사/교양,기타
64659000,건축탐구 집 ,0.1875,다큐,역사
64667000,가요무대 ,0.9843749999999999,TV 연예/오락,기타
64680000,밀수,0.5,영화,액션/어드벤쳐
64680000,연인 파트1 ,0.96875,TV드라마,기타
64680000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
64680000,천원짜리 변호사 ,0.984375,TV드라마,기타
64680000,메타모르포제의 툇마루,0.2928932188134524,영화,드라마
64680000,아라문의 검 ,0.2928932188134524,TV드라마,외화 시리즈
64680000,닥터 프리즈너 ,0.2928932188134524,TV드라마,기타
64680000,천원짜리 변호사 스페셜,0.2928932188134524,TV드라마,기타
64680000,아씨두리안 ,0.14583333333333331,TV드라마,기타
64680000,인디아나 존스: 운명의 다이얼,0.2928932188134524,영화,액션/어드벤쳐
64680000,텐트 밖은 유럽 노르웨이 편 ,0.5,TV 연예/오락,기타
64680000,TV동물농장 ,0.02499997615814209,TV 연예/오락,기타
64680000,김과장 ,0.2928932188134524,TV드라마,기타
64680000,명곡제작소 ,0.2928932188134524,TV 연예/오락,기타
64680000,뭉쳐야 뜬다 ,0.5,TV 연예/오락,기타
64680000,한산 리덕스,0.2928932188134524,영화,액션/어드벤쳐
64680000,더 문,0.2928932188134524,영화,SF/환타지
64717000,후궁 제왕의첩,0.2928932188134524,영화,멜로
64720000,낭만닥터 김사부3 ,0.3816105769230769,TV드라마,기타
64720000,천원짜리 변호사 ,0.4921875,TV드라마,기타
64720000,러브 포 세일,0.2928932188134524,영화,드라마
64720000,해피엔드,0.2928932188134524,영화,멜로
64756000,극한직업 ,0.8232233047033632,다큐,인물
64757000,절색특공: 데드 스콜피온,0.2928932188134524,영화,액션/어드벤쳐
64757000,탈명검: 풍운재기,0.2928932188134524,영화,액션/어드벤쳐
64757000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
64764000,불타는 장미단 ,0.1536336818566146,TV 연예/오락,기타
64764000,미스터 로또 ,0.8449852502113804,TV 연예/오락,기타
64776000,에드머 너 몰래 먹방 ASMR ,0.2928932188134524,TV애니메이션,기타
64776000,이리지니TV ,0.2928932188134524,TV애니메이션,기타
64776000,런민기TV 시즌4 카러플 ,0.2928932188134524,TV애니메이션,기타
64776000,말량n홍챠TV ,0.2928932188134524,TV애니메이션,기타
64834000,심야괴담회 ,0.9999946052033906,TV 연예/오락,기타
64840000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
64871000,놀면 뭐하니? ,0.7458567962039852,TV 연예/오락,기타
64871000,나 혼자산다 ,0.24982736650849938,TV 연예/오락,기타
64928000,밀수,0.5,영화,액션/어드벤쳐
64944000,다이노코어 시즌1. ,0.2928932188134524,TV애니메이션,액션/모험
64944000,마카앤로니2 ,0.2928932188134524,TV애니메이션,명랑/코믹
64944000,반짝반짝 캐치! 티니핑 ,0.2928932188134524,키즈,애니메이션
64944000,빼꼼 시즌1 ,0.2928932188134524,키즈,애니메이션
64944000,알쏭달쏭 캐치! 티니핑 ,0.2928932188134524,키즈,애니메이션
64959000,보안관,0.2928932188134524,영화,드라마
64959000,멍뭉이,0.5,영화,드라마
64965000,타요의 씽씽극장 동요2 ,0.9889514565439602,키즈,기타
64966000,무간도 5 : 생사잠행,0.2928932188134524,영화,액션/어드벤쳐
64966000,26년,0.2928932188134524,영화,액션/어드벤쳐
64966000,귀공자,0.2928932188134524,영화,액션/어드벤쳐
64982000,미스터 주: 사라진 VIP,0.2928932188134524,영화,코미디
64982000,런닝맨 ,0.7499999944120644,TV 연예/오락,기타
64984000,터널,0.2928932188134524,영화,드라마
64984000,연인 파트1 ,0.484375,TV드라마,기타
64984000,친구2,0.2928932188134524,영화,액션/어드벤쳐
64984000,야경꾼 일지 ,0.8232233047033631,TV드라마,기타
64984000,일지매 ,0.9490722656249999,TV드라마,기타
64984000,조선 총잡이 ,0.849169921875,TV드라마,기타
64984000,악귀 ,0.75,TV드라마,기타
64984000,금토드라마 연인 더 비기닝,0.2928932188134524,TV드라마,기타
64984000,살수,0.2928932188134524,영화,액션/어드벤쳐
64984000,공조 2: 인터내셔날,0.2928932188134524,영화,액션/어드벤쳐
64984000,이장과 군수,0.2928932188134524,영화,코미디
64984000,극적인하룻밤,0.2928932188134524,영화,멜로
64984000,개는 훌륭하다 ,0.7691368689903847,TV 연예/오락,기타
64984000,경이로운 소문 ,0.7434045314700983,TV드라마,외화 시리즈
64984000,신과함께 인과연,0.2928932188134524,영화,SF/환타지
64984000,국민사형투표 ,0.2604604721004804,TV드라마,기타
64984000,검객,0.2928932188134524,영화,액션/어드벤쳐
64984000,인포서,0.5,영화,액션/어드벤쳐
64984000,각시탈 ,0.8871527777777777,TV드라마,기타
65015000,화요일은 밤이 좋아 ,0.1759831524945865,TV 연예/오락,기타
65015000,미스터 로또 ,0.15767667348442024,TV 연예/오락,기타
65015000,트랄랄라 브라더스 ,0.96875,TV 연예/오락,기타
65015000,메가로돈 2,0.2928932188134524,영화,액션/어드벤쳐
65015000,미스터트롯2 ,0.46875,TV 연예/오락,기타
65015000,벌거벗은 세계사 ,0.5,TV 연예/오락,기타
65029000,극장판 헬로카봇 : 백악기 시대,0.2928932188134524,영화,애니메이션
65104000,금쪽같은 내새끼 ,0.2928932188134524,TV 연예/오락,기타
65111000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
65126000,금토드라마 연인 더 비기닝,0.2928932188134524,TV드라마,기타
65130000,멍뭉이,0.5,영화,드라마
65130000,리바운드,0.2928932188134524,영화,드라마
65156000,표적,0.2928932188134524,영화,액션/어드벤쳐
65156000,스파이,0.2928932188134524,영화,액션/어드벤쳐
65156000,보안관,0.2928932188134524,영화,드라마
65156000,은교,0.2928932188134524,영화,멜로
65156000,26년,0.2928932188134524,영화,액션/어드벤쳐
65173000,밀수,0.5,영화,액션/어드벤쳐
65183000,심야괴담회 ,0.9999946052033906,TV 연예/오락,기타
65219000,콩순이 율동교실 5기 ,0.6464466094067263,키즈,기타
65226000,표적,0.2928932188134524,영화,액션/어드벤쳐
65226000,히트맨,0.2928932188134524,영화,코미디
65226000,이장과 군수,0.2928932188134524,영화,코미디
65226000,미스터 주: 사라진 VIP,0.2928932188134524,영화,코미디
65226000,귀신이산다,0.2928932188134524,영화,코미디
65226000,리볼버,0.2928932188134524,영화,드라마
65242000,범죄도시3,0.2928932188134524,영화,액션/어드벤쳐
65260000,꼬리에꼬리를무는그날이야기 ,0.8571428390799221,TV 시사/교양,기타
65260000,악마들,0.2928932188134524,영화,액션/어드벤쳐
65265000,멍뭉이,0.5,영화,드라마
65265000,미운우리새끼 ,0.3155714103265255,TV 연예/오락,기타
65265000,나 혼자산다 ,0.3155714103265255,TV 연예/오락,기타
65265000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
65265000,하울링,0.2928932188134524,영화,드라마
65265000,퇴마 무녀굴,0.2928932188134524,영화,공포/스릴러
65265000,티끌모아로맨스,0.2928932188134524,영화,로맨틱코미디
65276000,더웹툰 예고살인,0.2928932188134524,영화,공포/스릴러
65305000,존 윅4,0.2928932188134524,영화,액션/어드벤쳐
65306000,악어TV 어몽어스 ,0.2928932188134524,TV애니메이션,명랑/코믹
65309000,용쟁호투:전설의 시작,0.2928932188134524,영화,액션/어드벤쳐
65309000,특수부대 비룡,0.2928932188134524,영화,액션/어드벤쳐
65309000,순천부 : 살인가면,0.2928932188134524,영화,액션/어드벤쳐
65309000,전설의 검,0.2928932188134524,영화,액션/어드벤쳐
65309000,포청천 무덤의 비밀,0.2928932188134524,영화,액션/어드벤쳐
65309000,러브 포 세일,0.2928932188134524,영화,드라마
65309000,첩혈강호,0.2928932188134524,영화,무협
65309000,도신 지존천하,0.2928932188134524,영화,액션/어드벤쳐
65309000,천하제패 : 반란의 시대,0.2928932188134524,영화,액션/어드벤쳐
65309000,절색특공: 데드 스콜피온,0.2928932188134524,영화,액션/어드벤쳐
65328000,런닝맨 ,0.9999999925494193,TV 연예/오락,기타
65332000,러브 포 세일,0.2928932188134524,영화,드라마
65363000,유 퀴즈 온 더 블럭 ,0.8749999999999999,TV 연예/오락,기타
65370000,모범택시 2 ,0.9921875,TV드라마,기타
65386000,존 윅 3: 파라벨룸,0.5,영화,액션/어드벤쳐
